N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Año,Mes,Día,Hora
547846,2021-03-27 11:59:00,18071,United Kingdom,103,194.05,2021,3,27,11
554424,2021-05-24 12:14:00,14527,United Kingdom,35,138.87,2021,5,24,12
579675,2021-11-30 13:08:00,15654,United Kingdom,146,327.51,2021,11,30,13
577041,2021-11-17 13:32:00,15864,United Kingdom,144,152.64,2021,11,17,13
557955,2021-06-23 18:59:00,16175,United Kingdom,149,269.91,2021,6,23,18
569000,2021-09-29 17:36:00,17015,United Kingdom,1153,1045.48,2021,9,29,17
572960,2021-10-27 10:40:00,18154,United Kingdom,153,220.49,2021,10,27,10
562893,2021-08-10 12:25:00,17442,United Kingdom,307,521.44,2021,8,10,12
556182,2021-06-09 11:35:00,16892,United Kingdom,77,102.98,2021,6,9,11
580890,2021-12-06 12:28:00,15189,United Kingdom,176,348.72,2021,12,6,12
574226,2021-11-03 12:15:00,17306,United Kingdom,168,379.92,2021,11,3,12
555075,2021-05-31 12:05:00,16013,United Kingdom,150,382.5,2021,5,31,12
552340,2021-05-09 12:04:00,17949,United Kingdom,60,417.0,2021,5,9,12
572298,2021-10-23 14:33:00,14071,United Kingdom,17,167.95,2021,10,23,14
547567,2021-03-24 09:44:00,17644,United Kingdom,253,442.47,2021,3,24,9
575738,2021-11-11 09:02:00,16790,United Kingdom,120,138.92,2021,11,11,9
580696,2021-12-05 16:04:00,17757,United Kingdom,93,189.3,2021,12,5,16
555944,2021-06-08 10:36:00,16955,United Kingdom,72,163.69,2021,6,8,10
570239,2021-10-09 15:04:00,16518,United Kingdom,203,293.62,2021,10,9,15
545597,2021-03-04 10:58:00,14570,United Kingdom,10,50.15,2021,3,4,10
539637,2020-12-20 15:22:00,14083,United Kingdom,50,112.68,2020,12,20,15
546762,2021-03-16 14:12:00,17961,United Kingdom,22,28.18,2021,3,16,14
552821,2021-05-11 12:58:00,18118,United Kingdom,95,248.02,2021,5,11,12
567384,2021-09-20 10:23:00,17450,United Kingdom,1876,4418.0,2021,9,20,10
566922,2021-09-15 14:58:00,16156,United Kingdom,250,680.28,2021,9,15,14
560991,2021-07-22 13:29:00,12438,Norway,586,890.07,2021,7,22,13
552558,2021-05-10 11:33:00,14766,United Kingdom,203,357.15,2021,5,10,11
544926,2021-02-24 17:51:00,13468,United Kingdom,2,15.9,2021,2,24,17
544898,2021-02-24 12:27:00,14880,United Kingdom,66,129.2,2021,2,24,12
560228,2021-07-15 17:29:00,17750,United Kingdom,731,307.41,2021,7,15,17
573400,2021-10-30 15:38:00,17796,United Kingdom,18,75.9,2021,10,30,15
546386,2021-03-11 13:31:00,14312,United Kingdom,91,157.65,2021,3,11,13
543003,2021-02-02 12:38:00,14312,United Kingdom,78,126.82,2021,2,2,12
543730,2021-02-11 11:57:00,16928,United Kingdom,90,112.5,2021,2,11,11
554108,2021-05-22 14:29:00,13668,United Kingdom,169,318.51,2021,5,22,14
550016,2021-04-14 10:54:00,15416,United Kingdom,522,899.19,2021,4,14,10
580125,2021-12-01 17:16:00,13089,United Kingdom,116,313.5,2021,12,1,17
560088,2021-07-14 16:42:00,15114,United Kingdom,244,135.62,2021,7,14,16
576358,2021-11-14 16:58:00,15660,United Kingdom,6,17.34,2021,11,14,16
580959,2021-12-06 14:31:00,14673,United Kingdom,217,366.77,2021,12,6,14
565115,2021-09-01 11:22:00,16880,United Kingdom,127,252.11,2021,9,1,11
573275,2021-10-28 13:12:00,15311,United Kingdom,145,284.09,2021,10,28,13
537879,2020-12-09 08:34:00,14243,United Kingdom,56,213.3,2020,12,9,8
537775,2020-12-08 12:41:00,17722,United Kingdom,525,910.14,2020,12,8,12
562842,2021-08-09 16:44:00,17675,United Kingdom,58,245.8,2021,8,9,16
540414,2021-01-07 10:32:00,12481,Germany,413,603.09,2021,1,7,10
563621,2021-08-18 10:10:00,13113,United Kingdom,147,485.64,2021,8,18,10
549439,2021-04-08 12:42:00,13562,United Kingdom,233,603.27,2021,4,8,12
546067,2021-03-09 10:58:00,17450,United Kingdom,780,2099.7,2021,3,9,10
561585,2021-07-28 10:46:00,13728,United Kingdom,99,141.15,2021,7,28,10
575059,2021-11-08 12:25:00,14071,United Kingdom,115,152.53,2021,11,8,12
569833,2021-10-06 12:56:00,15306,United Kingdom,298,517.28,2021,10,6,12
569021,2021-09-30 09:40:00,15321,United Kingdom,82,350.3,2021,9,30,9
554262,2021-05-23 12:32:00,17715,United Kingdom,384,326.4,2021,5,23,12
559704,2021-07-12 09:54:00,12669,France,266,471.43,2021,7,12,9
574287,2021-11-03 15:09:00,14723,United Kingdom,130,168.45,2021,11,3,15
542864,2021-02-01 12:03:00,13802,United Kingdom,690,969.74,2021,2,1,12
545238,2021-03-01 11:02:00,15241,United Kingdom,434,395.33,2021,3,1,11
568319,2021-09-26 13:35:00,17389,United Kingdom,1038,4091.46,2021,9,26,13
557634,2021-06-21 15:24:00,15412,United Kingdom,108,190.53,2021,6,21,15
560188,2021-07-15 12:10:00,18229,United Kingdom,144,322.2,2021,7,15,12
581334,2021-12-08 12:07:00,17841,United Kingdom,475,835.13,2021,12,8,12
562424,2021-08-04 17:07:00,12584,Italy,1,12.75,2021,8,4,17
545461,2021-03-03 08:24:00,14388,United Kingdom,219,401.45,2021,3,3,8
542174,2021-01-26 11:14:00,16043,United Kingdom,155,307.85,2021,1,26,11
580916,2021-12-06 13:45:00,13685,United Kingdom,9,6.31,2021,12,6,13
542718,2021-01-31 14:13:00,15602,United Kingdom,108,192.2,2021,1,31,14
541591,2021-01-19 14:52:00,15831,United Kingdom,308,309.94,2021,1,19,14
557959,2021-06-23 19:29:00,17351,United Kingdom,64,228.7,2021,6,23,19
539635,2020-12-20 15:14:00,14051,United Kingdom,192,728.04,2020,12,20,15
552243,2021-05-06 19:37:00,12748,United Kingdom,19,84.49,2021,5,6,19
557878,2021-06-23 13:13:00,16940,United Kingdom,687,1110.68,2021,6,23,13
562433,2021-08-04 17:40:00,17677,United Kingdom,621,1016.04,2021,8,4,17
568828,2021-09-29 11:31:00,15175,United Kingdom,454,224.14,2021,9,29,11
563350,2021-08-15 14:10:00,14498,United Kingdom,239,360.09,2021,8,15,14
562018,2021-08-01 14:29:00,17282,United Kingdom,916,687.0,2021,8,1,14
576080,2021-11-14 08:10:00,18211,United Kingdom,24,49.2,2021,11,14,8
545870,2021-03-07 14:45:00,17162,United Kingdom,6,15.3,2021,3,7,14
580750,2021-12-06 09:56:00,12749,United Kingdom,227,763.06,2021,12,6,9
572567,2021-10-25 10:27:00,12398,Switzerland,1394,1635.66,2021,10,25,10
556071,2021-06-08 14:52:00,15974,United Kingdom,497,481.36,2021,6,8,14
539865,2020-12-23 09:59:00,15587,United Kingdom,120,344.88,2020,12,23,9
580965,2021-12-06 14:52:00,12417,Belgium,175,369.73,2021,12,6,14
549541,2021-04-10 10:16:00,17268,United Kingdom,192,138.24,2021,4,10,10
549115,2021-04-06 12:41:00,13098,United Kingdom,1120,1722.02,2021,4,6,12
567375,2021-09-20 09:45:00,14766,United Kingdom,215,519.53,2021,9,20,9
540534,2021-01-09 14:17:00,12971,United Kingdom,24,25.2,2021,1,9,14
579518,2021-11-29 18:05:00,12748,United Kingdom,46,78.22,2021,11,29,18
572520,2021-10-24 15:05:00,13165,United Kingdom,880,666.84,2021,10,24,15
574100,2021-11-03 10:13:00,14098,United Kingdom,104,147.35,2021,11,3,10
565838,2021-09-07 11:43:00,15071,United Kingdom,104,393.4,2021,9,7,11
541988,2021-01-25 08:03:00,15222,United Kingdom,440,585.0,2021,1,25,8
563149,2021-08-12 11:41:00,13695,United Kingdom,96,101.76,2021,8,12,11
554261,2021-05-23 12:32:00,16033,United Kingdom,89,256.98,2021,5,23,12
541203,2021-01-14 12:21:00,13090,United Kingdom,44,302.76,2021,1,14,12
544456,2021-02-20 13:21:00,14803,United Kingdom,216,542.15,2021,2,20,13
560253,2021-07-17 12:52:00,13993,United Kingdom,199,535.59,2021,7,17,12
543106,2021-02-03 12:12:00,15658,United Kingdom,59,270.2,2021,2,3,12
575514,2021-11-10 10:40:00,12541,Spain,261,445.04,2021,11,10,10
548709,2021-04-03 12:46:00,17744,United Kingdom,364,280.56,2021,4,3,12
568193,2021-09-25 14:37:00,17107,United Kingdom,1099,2182.71,2021,9,25,14
541268,2021-01-17 10:52:00,12872,United Kingdom,116,221.44,2021,1,17,10
545164,2021-02-28 13:40:00,16458,United Kingdom,98,173.7,2021,2,28,13
554658,2021-05-25 14:18:00,12839,United Kingdom,286,306.88,2021,5,25,14
551654,2021-05-03 12:04:00,16837,United Kingdom,18,195.1,2021,5,3,12
564572,2021-08-26 11:18:00,15078,United Kingdom,310,577.94,2021,8,26,11
571311,2021-10-17 10:33:00,17402,United Kingdom,38,151.5,2021,10,17,10
566170,2021-09-09 12:11:00,12879,United Kingdom,58,140.5,2021,9,9,12
552567,2021-05-10 12:00:00,12971,United Kingdom,28,77.2,2021,5,10,12
575678,2021-11-10 15:23:00,16169,United Kingdom,449,579.15,2021,11,10,15
559679,2021-07-11 14:46:00,15265,United Kingdom,372,793.88,2021,7,11,14
549259,2021-04-07 12:33:00,13712,United Kingdom,352,228.84,2021,4,7,12
578026,2021-11-22 13:29:00,17659,United Kingdom,177,599.78,2021,11,22,13
563684,2021-08-18 12:23:00,17386,United Kingdom,576,928.08,2021,8,18,12
562019,2021-08-01 14:57:00,14709,United Kingdom,220,457.6,2021,8,1,14
571655,2021-10-18 12:18:00,14688,United Kingdom,112,283.33,2021,10,18,12
553848,2021-05-19 12:50:00,17364,United Kingdom,156,284.76,2021,5,19,12
537222,2020-12-05 16:00:00,14404,United Kingdom,57,133.48,2020,12,5,16
542419,2021-01-27 17:41:00,14662,United Kingdom,67,101.05,2021,1,27,17
571436,2021-10-17 13:23:00,16076,United Kingdom,62,127.5,2021,10,17,13
578141,2021-11-23 11:04:00,14646,Netherlands,200,290.0,2021,11,23,11
556541,2021-06-13 12:52:00,13552,United Kingdom,115,271.6,2021,6,13,12
556050,2021-06-08 13:04:00,14367,United Kingdom,128,279.04,2021,6,8,13
551734,2021-05-04 10:15:00,18178,United Kingdom,409,465.99,2021,5,4,10
537396,2020-12-06 14:08:00,17223,United Kingdom,64,292.84,2020,12,6,14
547005,2021-03-18 14:20:00,12474,Germany,550,806.47,2021,3,18,14
568705,2021-09-28 15:31:00,14434,United Kingdom,92,310.8,2021,9,28,15
544664,2021-02-22 14:55:00,16045,United Kingdom,438,664.45,2021,2,22,14
581149,2021-12-07 14:12:00,15471,United Kingdom,266,469.48,2021,12,7,14
554698,2021-05-26 08:38:00,16678,United Kingdom,199,301.35,2021,5,26,8
552202,2021-05-06 14:51:00,12414,Austria,42,165.85,2021,5,6,14
543255,2021-02-04 15:43:00,13050,United Kingdom,115,303.33,2021,2,4,15
546827,2021-03-17 10:52:00,15301,United Kingdom,150,622.5,2021,3,17,10
556463,2021-06-12 10:47:00,12583,France,716,360.18,2021,6,12,10
569561,2021-10-05 09:42:00,13468,United Kingdom,35,122.05,2021,10,5,9
540908,2021-01-12 11:53:00,12980,United Kingdom,64,721.92,2021,1,12,11
575091,2021-11-08 14:05:00,17160,United Kingdom,439,516.85,2021,11,8,14
568993,2021-09-29 16:51:00,15062,United Kingdom,222,173.82,2021,9,29,16
574363,2021-11-04 10:57:00,18102,United Kingdom,1418,5028.76,2021,11,4,10
546986,2021-03-18 12:55:00,14194,United Kingdom,76,213.98,2021,3,18,12
547539,2021-03-23 15:19:00,16943,United Kingdom,28,193.6,2021,3,23,15
564538,2021-08-25 15:21:00,13408,United Kingdom,304,601.88,2021,8,25,15
580141,2021-12-02 09:22:00,14895,United Kingdom,12,25.2,2021,12,2,9
548223,2021-03-30 10:18:00,17306,United Kingdom,144,152.64,2021,3,30,10
544652,2021-02-22 12:53:00,13694,United Kingdom,360,479.76,2021,2,22,12
538576,2020-12-13 11:29:00,14498,United Kingdom,70,166.22,2020,12,13,11
560538,2021-07-19 12:19:00,16128,United Kingdom,192,306.4,2021,7,19,12
548736,2021-04-04 11:01:00,13984,United Kingdom,408,432.48,2021,4,4,11
546215,2021-03-10 11:52:00,14713,United Kingdom,87,124.95,2021,3,10,11
546850,2021-03-17 13:20:00,13268,United Kingdom,923,653.57,2021,3,17,13
554093,2021-05-22 12:49:00,14837,United Kingdom,338,492.26,2021,5,22,12
570097,2021-10-07 12:05:00,16029,United Kingdom,4176,7630.56,2021,10,7,12
551274,2021-04-27 12:57:00,14235,United Kingdom,280,414.24,2021,4,27,12
579559,2021-11-30 11:30:00,16764,United Kingdom,100,169.2,2021,11,30,11
578011,2021-11-22 12:52:00,15150,United Kingdom,204,292.59,2021,11,22,12
556728,2021-06-14 11:36:00,15719,United Kingdom,170,342.15,2021,6,14,11
575690,2021-11-10 16:20:00,14189,United Kingdom,208,314.66,2021,11,10,16
559436,2021-07-08 12:18:00,15901,United Kingdom,209,110.49,2021,7,8,12
569242,2021-10-03 09:34:00,14193,United Kingdom,195,430.85,2021,10,3,9
557312,2021-06-19 15:47:00,17001,United Kingdom,234,408.45,2021,6,19,15
574707,2021-11-06 14:08:00,17107,United Kingdom,1296,2227.86,2021,11,6,14
541605,2021-01-20 09:03:00,13502,United Kingdom,60,114.6,2021,1,20,9
546790,2021-03-17 10:26:00,14713,United Kingdom,90,136.57,2021,3,17,10
541480,2021-01-18 12:05:00,12527,Germany,113,132.52,2021,1,18,12
543802,2021-02-13 12:03:00,13742,United Kingdom,155,526.1,2021,2,13,12
560715,2021-07-20 13:21:00,13549,United Kingdom,47,132.95,2021,7,20,13
572132,2021-10-21 10:03:00,13725,United Kingdom,82,114.86,2021,10,21,10
541005,2021-01-13 10:39:00,16161,United Kingdom,94,200.25,2021,1,13,10
541968,2021-01-24 13:37:00,13396,United Kingdom,139,387.27,2021,1,24,13
538157,2020-12-09 16:57:00,17576,United Kingdom,57,119.65,2020,12,9,16
575185,2021-11-09 08:50:00,14051,United Kingdom,136,725.7,2021,11,9,8
570228,2021-10-09 13:28:00,15821,United Kingdom,94,254.18,2021,10,9,13
537664,2020-12-07 17:05:00,15024,United Kingdom,24,46.8,2020,12,7,17
543118,2021-02-03 13:31:00,13842,United Kingdom,122,293.96,2021,2,3,13
563619,2021-08-18 10:01:00,12839,United Kingdom,218,330.44,2021,8,18,10
573162,2021-10-28 09:01:00,15611,United Kingdom,126,244.5,2021,10,28,9
546314,2021-03-10 19:05:00,16808,United Kingdom,116,166.5,2021,3,10,19
562205,2021-08-03 12:55:00,18055,United Kingdom,113,310.33,2021,8,3,12
578120,2021-11-23 10:21:00,14493,United Kingdom,252,381.2,2021,11,23,10
557776,2021-06-22 15:07:00,14422,United Kingdom,366,630.84,2021,6,22,15
578119,2021-11-23 10:09:00,17769,United Kingdom,32,72.0,2021,11,23,10
578544,2021-11-24 15:01:00,17096,United Kingdom,94,314.58,2021,11,24,15
562526,2021-08-05 13:46:00,16880,United Kingdom,70,166.36,2021,8,5,13
571663,2021-10-18 12:56:00,17262,United Kingdom,40,298.0,2021,10,18,12
563179,2021-08-12 14:19:00,12431,Australia,374,608.76,2021,8,12,14
541266,2021-01-16 16:25:00,15673,United Kingdom,398,969.95,2021,1,16,16
557940,2021-06-23 15:48:00,18017,United Kingdom,100,179.0,2021,6,23,15
570429,2021-10-10 14:06:00,13225,United Kingdom,388,801.08,2021,10,10,14
558625,2021-06-30 17:29:00,14132,United Kingdom,190,301.06,2021,6,30,17
572221,2021-10-21 13:27:00,17086,United Kingdom,129,229.41,2021,10,21,13
569460,2021-10-04 11:33:00,13895,United Kingdom,511,973.81,2021,10,4,11
563169,2021-08-12 12:42:00,14911,Eire,491,768.97,2021,8,12,12
543487,2021-02-09 10:25:00,13319,United Kingdom,84,197.0,2021,2,9,10
578287,2021-11-23 14:01:00,12723,France,7,19.26,2021,11,23,14
540947,2021-01-12 12:43:00,15939,United Kingdom,490,747.06,2021,1,12,12
543915,2021-02-14 13:21:00,13717,United Kingdom,375,298.05,2021,2,14,13
567327,2021-09-19 14:43:00,13102,United Kingdom,159,331.14,2021,9,19,14
556110,2021-06-09 08:45:00,13856,United Kingdom,160,124.6,2021,6,9,8
543914,2021-02-14 13:19:00,14715,United Kingdom,46,109.5,2021,2,14,13
545412,2021-03-02 12:24:00,15061,United Kingdom,203,597.81,2021,3,2,12
578091,2021-11-22 17:15:00,14554,United Kingdom,49,82.91,2021,11,22,17
560698,2021-07-20 12:29:00,16353,United Kingdom,213,664.83,2021,7,20,12
564199,2021-08-23 17:31:00,13263,United Kingdom,135,280.17,2021,8,23,17
563745,2021-08-19 09:38:00,15159,United Kingdom,1140,1394.58,2021,8,19,9
568800,2021-09-29 10:45:00,14868,United Kingdom,182,337.7,2021,9,29,10
545933,2021-03-08 12:04:00,13908,United Kingdom,349,496.0,2021,3,8,12
539588,2020-12-20 13:11:00,14527,United Kingdom,24,138.85,2020,12,20,13
577016,2021-11-17 12:21:00,17095,United Kingdom,384,780.2,2021,11,17,12
559187,2021-07-07 10:20:00,12507,Spain,11,46.75,2021,7,7,10
552651,2021-05-10 14:09:00,16431,United Kingdom,249,298.88,2021,5,10,14
559333,2021-07-07 15:47:00,16112,United Kingdom,192,23.04,2021,7,7,15
579015,2021-11-28 09:54:00,12906,United Kingdom,24,42.96,2021,11,28,9
577404,2021-11-20 10:16:00,17243,United Kingdom,279,450.12,2021,11,20,10
566237,2021-09-11 11:24:00,13742,United Kingdom,30,142.9,2021,9,11,11
561603,2021-07-28 12:06:00,14855,United Kingdom,129,306.35,2021,7,28,12
539030,2020-12-15 14:25:00,13089,United Kingdom,390,755.3,2020,12,15,14
549550,2021-04-10 11:45:00,15038,United Kingdom,29,157.6,2021,4,10,11
581010,2021-12-07 09:18:00,17503,United Kingdom,273,218.53,2021,12,7,9
554113,2021-05-22 14:53:00,16700,United Kingdom,215,403.23,2021,5,22,14
573914,2021-11-01 15:53:00,14383,United Kingdom,222,329.88,2021,11,1,15
550457,2021-04-18 13:12:00,13798,United Kingdom,750,1231.6,2021,4,18,13
541370,2021-01-17 14:51:00,18179,United Kingdom,156,287.1,2021,1,17,14
579920,2021-12-01 09:02:00,16839,United Kingdom,384,352.56,2021,12,1,9
571034,2021-10-13 12:47:00,12359,Cyprus,657,2876.85,2021,10,13,12
553556,2021-05-17 16:49:00,17530,United Kingdom,34,81.5,2021,5,17,16
566622,2021-09-14 09:27:00,13860,United Kingdom,176,405.88,2021,9,14,9
559527,2021-07-10 11:24:00,17787,United Kingdom,67,149.02,2021,7,10,11
550216,2021-04-15 11:06:00,13516,United Kingdom,56,146.0,2021,4,15,11
566046,2021-09-08 14:02:00,12971,United Kingdom,118,78.9,2021,9,8,14
581223,2021-12-08 09:46:00,15237,United Kingdom,88,83.6,2021,12,8,9
548541,2021-03-31 17:59:00,14957,United Kingdom,34,58.49,2021,3,31,17
561102,2021-07-25 11:17:00,12412,Denmark,241,376.24,2021,7,25,11
550314,2021-04-17 11:30:00,16905,United Kingdom,79,218.55,2021,4,17,11
542154,2021-01-26 10:49:00,15777,United Kingdom,24,102.0,2021,1,26,10
565083,2021-09-01 09:19:00,16187,United Kingdom,244,334.46,2021,9,1,9
566196,2021-09-09 13:47:00,14180,United Kingdom,16,148.8,2021,9,9,13
540547,2021-01-09 16:07:00,14911,Eire,85,258.0,2021,1,9,16
553363,2021-05-16 14:19:00,13650,United Kingdom,150,373.4,2021,5,16,14
568998,2021-09-29 17:33:00,17905,United Kingdom,125,181.25,2021,9,29,17
578686,2021-11-25 09:18:00,13050,United Kingdom,235,362.95,2021,11,25,9
570226,2021-10-09 13:19:00,16931,United Kingdom,3,4.35,2021,10,9,13
538994,2020-12-15 12:05:00,17525,United Kingdom,82,422.7,2020,12,15,12
574871,2021-11-07 12:56:00,14527,United Kingdom,29,148.82,2021,11,7,12
568509,2021-09-27 12:26:00,16422,United Kingdom,480,504.96,2021,9,27,12
575735,2021-11-11 08:46:00,14156,Eire,153,370.8,2021,11,11,8
541283,2021-01-17 12:34:00,12820,United Kingdom,146,170.46,2021,1,17,12
568198,2021-09-25 14:52:00,16771,United Kingdom,356,446.56,2021,9,25,14
557147,2021-06-17 10:51:00,12408,Belgium,378,654.18,2021,6,17,10
553197,2021-05-15 14:32:00,17263,United Kingdom,36,63.44,2021,5,15,14
560447,2021-07-19 09:24:00,13756,United Kingdom,229,525.03,2021,7,19,9
559678,2021-07-11 14:43:00,16033,United Kingdom,66,214.25,2021,7,11,14
548861,2021-04-04 13:42:00,18185,United Kingdom,183,304.25,2021,4,4,13
549751,2021-04-12 10:58:00,13089,United Kingdom,403,737.42,2021,4,12,10
572812,2021-10-26 11:19:00,15089,United Kingdom,29,146.65,2021,10,26,11
561698,2021-07-29 10:21:00,15974,United Kingdom,226,492.28,2021,7,29,10
550333,2021-04-17 14:05:00,15410,United Kingdom,111,258.85,2021,4,17,14
544838,2021-02-24 10:34:00,12565,Saudi Arabia,80,145.92,2021,2,24,10
552575,2021-05-10 12:25:00,14397,United Kingdom,184,165.44,2021,5,10,12
555562,2021-06-05 14:45:00,17841,United Kingdom,199,372.36,2021,6,5,14
560432,2021-07-18 15:39:00,13327,United Kingdom,198,484.1,2021,7,18,15
574755,2021-11-07 09:28:00,13078,United Kingdom,118,372.24,2021,11,7,9
569216,2021-10-02 12:41:00,15555,United Kingdom,287,261.12,2021,10,2,12
560820,2021-07-21 10:59:00,17811,United Kingdom,127,146.66,2021,7,21,10
572664,2021-10-25 12:56:00,16401,United Kingdom,232,306.3,2021,10,25,12
550628,2021-04-19 14:37:00,13101,United Kingdom,113,101.19,2021,4,19,14
552025,2021-05-05 18:04:00,13969,United Kingdom,233,378.95,2021,5,5,18
548971,2021-04-05 11:29:00,16919,United Kingdom,90,184.84,2021,4,5,11
547648,2021-03-24 11:44:00,15144,United Kingdom,18,37.5,2021,3,24,11
551184,2021-04-27 09:03:00,18220,United Kingdom,288,305.28,2021,4,27,9
558536,2021-06-30 12:06:00,12424,Australia,532,1466.32,2021,6,30,12
560446,2021-07-19 09:10:00,14156,Eire,496,532.32,2021,7,19,9
556192,2021-06-09 12:02:00,15615,United Kingdom,64,82.2,2021,6,9,12
559346,2021-07-07 17:19:00,13486,United Kingdom,140,202.16,2021,7,7,17
577029,2021-11-17 12:59:00,15563,United Kingdom,729,655.82,2021,11,17,12
581218,2021-12-08 09:23:00,14191,United Kingdom,476,426.12,2021,12,8,9
540753,2021-01-11 10:31:00,14217,United Kingdom,12,69.7,2021,1,11,10
546398,2021-03-11 14:52:00,13043,United Kingdom,254,516.42,2021,3,11,14
566200,2021-09-09 14:14:00,16910,United Kingdom,93,111.78,2021,9,9,14
537793,2020-12-08 12:57:00,15032,United Kingdom,1655,2746.75,2020,12,8,12
555259,2021-06-01 15:31:00,13069,United Kingdom,44,90.6,2021,6,1,15
549735,2021-04-12 08:42:00,13824,United Kingdom,202,659.3,2021,4,12,8
561280,2021-07-26 12:24:00,18211,United Kingdom,96,130.8,2021,7,26,12
570254,2021-10-10 09:41:00,16179,United Kingdom,99,215.83,2021,10,10,9
537375,2020-12-06 12:55:00,17019,United Kingdom,223,358.82,2020,12,6,12
546843,2021-03-17 12:40:00,12472,Germany,368,592.18,2021,3,17,12
573846,2021-11-01 11:39:00,14866,United Kingdom,570,1374.26,2021,11,1,11
554161,2021-05-23 11:49:00,12464,Belgium,4,34.0,2021,5,23,11
576913,2021-11-17 10:02:00,13756,United Kingdom,60,55.08,2021,11,17,10
561054,2021-07-24 13:13:00,18229,United Kingdom,174,426.22,2021,7,24,13
536375,2020-12-01 09:32:00,17850,United Kingdom,88,259.86,2020,12,1,9
547070,2021-03-20 13:58:00,16115,United Kingdom,133,205.13,2021,3,20,13
578952,2021-11-27 14:43:00,18112,United Kingdom,145,156.05,2021,11,27,14
563938,2021-08-22 09:21:00,18144,United Kingdom,188,357.8,2021,8,22,9
566217,2021-09-09 15:17:00,14096,United Kingdom,55,119.62,2021,9,9,15
547028,2021-03-20 10:13:00,13593,United Kingdom,147,447.5,2021,3,20,10
576661,2021-11-16 11:17:00,17377,United Kingdom,44,106.95,2021,11,16,11
578359,2021-11-24 10:35:00,14607,United Kingdom,600,1074.0,2021,11,24,10
549836,2021-04-12 13:32:00,16814,United Kingdom,75,180.85,2021,4,12,13
572049,2021-10-20 12:21:00,17243,United Kingdom,161,414.21,2021,10,20,12
562342,2021-08-04 12:13:00,16929,United Kingdom,126,199.74,2021,8,4,12
553009,2021-05-12 16:52:00,13601,United Kingdom,275,373.2,2021,5,12,16
557325,2021-06-20 09:44:00,15291,United Kingdom,186,325.26,2021,6,20,9
546732,2021-03-16 11:41:00,14606,United Kingdom,104,139.35,2021,3,16,11
577610,2021-11-21 09:55:00,15373,United Kingdom,82,362.48,2021,11,21,9
540507,2021-01-09 11:20:00,12939,United Kingdom,552,1933.2,2021,1,9,11
559674,2021-07-11 14:16:00,15856,United Kingdom,247,351.7,2021,7,11,14
557211,2021-06-17 11:49:00,15513,United Kingdom,186,1025.34,2021,6,17,11
570227,2021-10-09 13:21:00,13260,United Kingdom,142,557.62,2021,10,9,13
564839,2021-08-30 12:45:00,13524,United Kingdom,57,161.16,2021,8,30,12
580283,2021-12-02 13:20:00,16133,United Kingdom,292,309.84,2021,12,2,13
554078,2021-05-22 11:38:00,12971,United Kingdom,24,40.56,2021,5,22,11
563214,2021-08-14 12:56:00,16370,United Kingdom,197,406.53,2021,8,14,12
540520,2021-01-09 12:31:00,17555,United Kingdom,156,195.45,2021,1,9,12
575691,2021-11-10 16:21:00,14180,United Kingdom,34,179.55,2021,11,10,16
548169,2021-03-29 13:48:00,14680,United Kingdom,1250,2106.46,2021,3,29,13
575036,2021-11-08 11:45:00,15249,United Kingdom,199,407.55,2021,11,8,11
538593,2020-12-13 11:51:00,16701,United Kingdom,366,476.76,2020,12,13,11
548496,2021-03-31 13:40:00,12678,France,2271,3243.13,2021,3,31,13
559011,2021-07-05 12:50:00,17049,United Kingdom,291,694.57,2021,7,5,12
539607,2020-12-20 14:10:00,12681,France,604,1084.59,2020,12,20,14
574720,2021-11-06 14:39:00,14547,United Kingdom,292,478.1,2021,11,6,14
570842,2021-10-12 14:21:00,17676,United Kingdom,248,309.24,2021,10,12,14
540522,2021-01-09 12:50:00,13102,United Kingdom,258,301.28,2021,1,9,12
539417,2020-12-17 13:57:00,17007,United Kingdom,32,72.0,2020,12,17,13
573492,2021-10-31 11:57:00,13544,United Kingdom,52,168.5,2021,10,31,11
554944,2021-05-27 14:12:00,18073,United Kingdom,168,178.08,2021,5,27,14
571509,2021-10-17 15:28:00,13110,United Kingdom,51,204.7,2021,10,17,15
537219,2020-12-05 15:47:00,14081,United Kingdom,252,423.52,2020,12,5,15
549546,2021-04-10 11:24:00,16889,United Kingdom,310,705.56,2021,4,10,11
541107,2021-01-13 14:55:00,17744,United Kingdom,294,328.92,2021,1,13,14
557569,2021-06-21 10:46:00,12474,Germany,272,427.76,2021,6,21,10
550663,2021-04-20 09:30:00,15078,United Kingdom,20,36.0,2021,4,20,9
558341,2021-06-28 14:20:00,14741,United Kingdom,78,173.56,2021,6,28,14
564065,2021-08-22 15:05:00,15150,United Kingdom,1228,1654.31,2021,8,22,15
550967,2021-04-21 16:58:00,12971,United Kingdom,36,47.4,2021,4,21,16
574870,2021-11-07 12:52:00,17811,United Kingdom,145,152.67,2021,11,7,12
544822,2021-02-24 09:08:00,18231,United Kingdom,180,291.0,2021,2,24,9
578701,2021-11-25 10:52:00,17624,United Kingdom,242,443.18,2021,11,25,10
576929,2021-11-17 11:09:00,16638,United Kingdom,56,129.78,2021,11,17,11
568064,2021-09-23 13:42:00,14880,United Kingdom,128,342.92,2021,9,23,13
541272,2021-01-17 11:17:00,13527,United Kingdom,31,110.45,2021,1,17,11
